Author,Delay,Previous Characters,Characters,Ratio,Mean,STDEV,Ratio2,Mean2,STDEV2,Range,Range2,Conversation,Violation
Ritch,12,19,14,1.16666666666667,1.24617368348227,0.486831255130879,2.75,2.97410970951495,0.973033679110192,2,2,2,0
Ritch,19,42,34,1.78947368421053,1.24617368348227,0.486831255130879,4,2.97410970951495,0.973033679110192,4,4,2,0
Ritch,29,17,51,1.75862068965517,1.24617368348227,0.486831255130879,2.3448275862069,2.97410970951495,0.973033679110192,4,2,2,0
Ritch,19,39,30,1.57894736842105,1.24617368348227,0.486831255130879,3.63157894736842,2.97410970951495,0.973033679110192,3,3,2,0
Ritch,13,25,11,0.846153846153846,1.24617368348227,0.486831255130879,2.76923076923077,2.97410970951495,0.973033679110192,2,2,2,0
Ritch,29,82,34,1.17241379310345,1.24617368348227,0.486831255130879,4,2.97410970951495,0.973033679110192,2,4,2,0
Ritch,29,66,48,1.6551724137931,1.24617368348227,0.486831255130879,3.93103448275862,2.97410970951495,0.973033679110192,3,3,2,0
Ritch,20,33,29,1.45,1.24617368348227,0.486831255130879,3.1,2.97410970951495,0.973033679110192,3,3,2,0
Ritch,14,19,9,0.642857142857143,1.24617368348227,0.486831255130879,2,2.97410970951495,0.973033679110192,1,1,2,0
Ritch,11,6,13,1.18181818181818,1.24617368348227,0.486831255130879,1.72727272727273,2.97410970951495,0.973033679110192,2,1,2,0
Ritch,8,22,10,1.25,1.24617368348227,0.486831255130879,4,2.97410970951495,0.973033679110192,3,4,2,0
Ritch,11,21,17,1.54545454545455,1.24617368348227,0.486831255130879,3.45454545454545,2.97410970951495,0.973033679110192,3,3,2,0
Ritch,7,20,4,0.571428571428571,1.24617368348227,0.486831255130879,3.42857142857143,2.97410970951495,0.973033679110192,1,3,2,0
Ritch,19,19,28,1.47368421052632,1.24617368348227,0.486831255130879,2.47368421052632,2.97410970951495,0.973033679110192,3,2,2,0
Ritch,20,40,15,0.75,1.24617368348227,0.486831255130879,2.75,2.97410970951495,0.973033679110192,1,2,2,0
Ritch,27,52,18,0.666666666666667,1.24617368348227,0.486831255130879,2.59259259259259,2.97410970951495,0.973033679110192,1,2,2,0
Ritch,34,72,7,0.205882352941176,1.24617368348227,0.486831255130879,2.32352941176471,2.97410970951495,0.973033679110192,1,2,2,0
Ritch,31,63,12,0.387096774193548,1.24617368348227,0.486831255130879,2.41935483870968,2.97410970951495,0.973033679110192,1,2,2,0
Ritch,52,74,13,0.25,1.24617368348227,0.486831255130879,1.67307692307692,2.97410970951495,0.973033679110192,1,1,2,0
Robopanda,9,7,22,2.44444444444444,2.35841046325729,1.09821362058322,3.22222222222222,3.64676492078393,1.39666811410723,3,2,1,0
Robopanda,26,34,119,4.57692307692308,2.35841046325729,1.09821362058322,5.88461538461539,3.64676492078393,1.39666811410723,4,4,1,0
Robopanda,36,25,76,2.11111111111111,2.35841046325729,1.09821362058322,2.80555555555556,3.64676492078393,1.39666811410723,2,2,1,0
Robopanda,23,40,47,2.04347826086957,2.35841046325729,1.09821362058322,3.78260869565217,3.64676492078393,1.39666811410723,2,3,1,0
Robopanda,81,164,171,2.11111111111111,2.35841046325729,1.09821362058322,4.1358024691358,3.64676492078393,1.39666811410723,2,3,1,0
Robopanda,62,32,192,3.09677419354839,2.35841046325729,1.09821362058322,3.61290322580645,3.64676492078393,1.39666811410723,3,2,1,0
Robopanda,32,44,87,2.71875,2.35841046325729,1.09821362058322,4.09375,3.64676492078393,1.39666811410723,3,3,1,0
Robopanda,58,200,140,2.41379310344828,2.35841046325729,1.09821362058322,5.86206896551724,3.64676492078393,1.39666811410723,3,4,1,0
Robopanda,58,118,78,1.3448275862069,2.35841046325729,1.09821362058322,3.37931034482759,3.64676492078393,1.39666811410723,2,2,1,0
Robopanda,58,49,176,3.03448275862069,2.35841046325729,1.09821362058322,3.87931034482759,3.64676492078393,1.39666811410723,3,3,1,0
Robopanda,26,7,15,0.576923076923077,2.35841046325729,1.09821362058322,0.846153846153846,3.64676492078393,1.39666811410723,1,1,2,0
Robopanda,34,29,63,1.85294117647059,2.35841046325729,1.09821362058322,2.70588235294118,3.64676492078393,1.39666811410723,2,2,2,3
Robopanda,34,56,65,1.91176470588235,2.35841046325729,1.09821362058322,3.55882352941176,3.64676492078393,1.39666811410723,2,2,2,3
Robopanda,27,69,68,2.51851851851852,2.35841046325729,1.09821362058322,5.07407407407407,3.64676492078393,1.39666811410723,3,4,2,3
Robopanda,66,102,187,2.83333333333333,2.35841046325729,1.09821362058322,4.37878787878788,3.64676492078393,1.39666811410723,3,3,2,3
Robopanda,69,46,169,2.44927536231884,2.35841046325729,1.09821362058322,3.11594202898551,3.64676492078393,1.39666811410723,3,2,2,0
Robopanda,51,36,200,3.92156862745098,2.35841046325729,1.09821362058322,4.62745098039216,3.64676492078393,1.39666811410723,4,3,2,3
Robopanda,42,60,192,4.57142857142857,2.35841046325729,1.09821362058322,6,3.64676492078393,1.39666811410723,4,4,2,0
Robopanda,56,57,67,1.19642857142857,2.35841046325729,1.09821362058322,2.21428571428571,3.64676492078393,1.39666811410723,1,1,2,3
Robopanda,21,21,35,1.66666666666667,2.35841046325729,1.09821362058322,2.66666666666667,3.64676492078393,1.39666811410723,2,2,2,0
Robopanda,53,32,7,0.132075471698113,2.35841046325729,1.09821362058322,0.735849056603774,3.64676492078393,1.39666811410723,1,1,2,3
RubyWeapon,5,7,7,1.4,2.90707948606441,1.28885170927482,2.8,4.66178676991759,1.63752250512705,1,1,1,0
RubyWeapon,12,19,73,6.08333333333333,2.90707948606441,1.28885170927482,7.66666666666667,4.66178676991759,1.63752250512705,4,4,1,0
RubyWeapon,21,29,74,3.52380952380952,2.90707948606441,1.28885170927482,4.90476190476191,4.66178676991759,1.63752250512705,3,3,1,1
RubyWeapon,38,25,118,3.10526315789474,2.90707948606441,1.28885170927482,3.76315789473684,4.66178676991759,1.63752250512705,3,2,1,1
RubyWeapon,51,20,165,3.23529411764706,2.90707948606441,1.28885170927482,3.62745098039216,4.66178676991759,1.63752250512705,3,2,1,1
RubyWeapon,23,77,69,3,2.90707948606441,1.28885170927482,6.34782608695652,4.66178676991759,1.63752250512705,3,4,1,0
RubyWeapon,13,33,51,3.92307692307692,2.90707948606441,1.28885170927482,6.46153846153846,4.66178676991759,1.63752250512705,3,4,1,1
RubyWeapon,34,61,142,4.17647058823529,2.90707948606441,1.28885170927482,5.97058823529412,4.66178676991759,1.63752250512705,3,3,1,0
RubyWeapon,35,23,132,3.77142857142857,2.90707948606441,1.28885170927482,4.42857142857143,4.66178676991759,1.63752250512705,3,2,1,1
RubyWeapon,59,67,67,1.13559322033898,2.90707948606441,1.28885170927482,2.27118644067797,4.66178676991759,1.63752250512705,1,1,1,0
RubyWeapon,4,7,6,1.5,2.90707948606441,1.28885170927482,3.25,4.66178676991759,1.63752250512705,1,2,2,0
RubyWeapon,6,19,23,3.83333333333333,2.90707948606441,1.28885170927482,7,4.66178676991759,1.63752250512705,3,4,2,0
RubyWeapon,15,52,52,3.46666666666667,2.90707948606441,1.28885170927482,6.93333333333333,4.66178676991759,1.63752250512705,3,4,2,0
RubyWeapon,26,19,53,2.03846153846154,2.90707948606441,1.28885170927482,2.76923076923077,4.66178676991759,1.63752250512705,2,1,2,0
RubyWeapon,31,57,60,1.93548387096774,2.90707948606441,1.28885170927482,3.7741935483871,4.66178676991759,1.63752250512705,2,2,2,0
RubyWeapon,37,54,133,3.59459459459459,2.90707948606441,1.28885170927482,5.05405405405405,4.66178676991759,1.63752250512705,3,3,2,0
RubyWeapon,41,98,55,1.34146341463415,2.90707948606441,1.28885170927482,3.73170731707317,4.66178676991759,1.63752250512705,1,2,2,0
RubyWeapon,38,72,48,1.26315789473684,2.90707948606441,1.28885170927482,3.15789473684211,4.66178676991759,1.63752250512705,1,2,2,0
Sal,9,7,9,1,0.888839118847518,0.576101636438028,1.77777777777778,1.91653657098349,0.831185990134807,3,2,1,0
Sal,43,37,66,1.53488372093023,0.888839118847518,0.576101636438028,2.3953488372093,1.91653657098349,0.831185990134807,4,3,1,3
Sal,103,14,98,0.951456310679612,0.888839118847518,0.576101636438028,1.0873786407767,1.91653657098349,0.831185990134807,3,2,1,3
Sal,32,56,13,0.40625,0.888839118847518,0.576101636438028,2.15625,1.91653657098349,0.831185990134807,2,3,1,3
Sal,83,58,49,0.590361445783133,0.888839118847518,0.576101636438028,1.28915662650602,1.91653657098349,0.831185990134807,2,2,1,3
Sal,72,23,165,2.29166666666667,0.888839118847518,0.576101636438028,2.61111111111111,1.91653657098349,0.831185990134807,4,3,1,0
Sal,28,66,24,0.857142857142857,0.888839118847518,0.576101636438028,3.21428571428571,1.91653657098349,0.831185990134807,2,4,1,3
Sal,34,52,26,0.764705882352941,0.888839118847518,0.576101636438028,2.29411764705882,1.91653657098349,0.831185990134807,2,3,1,3
Sal,40,59,40,1,0.888839118847518,0.576101636438028,2.475,1.91653657098349,0.831185990134807,3,3,1,0
Sal,30,61,6,0.2,0.888839118847518,0.576101636438028,2.23333333333333,1.91653657098349,0.831185990134807,1,3,1,0
Sal,10,25,17,1.7,0.888839118847518,0.576101636438028,4.2,1.91653657098349,0.831185990134807,4,4,1,0
Sal,52,56,7,0.134615384615385,0.888839118847518,0.576101636438028,1.21153846153846,1.91653657098349,0.831185990134807,1,2,1,3
Sal,6,7,6,1,0.888839118847518,0.576101636438028,2.16666666666667,1.91653657098349,0.831185990134807,3,3,2,0
Sal,31,25,43,1.38709677419355,0.888839118847518,0.576101636438028,2.19354838709677,1.91653657098349,0.831185990134807,3,3,2,0
Sal,59,39,34,0.576271186440678,0.888839118847518,0.576101636438028,1.23728813559322,1.91653657098349,0.831185990134807,2,2,2,0
Sal,50,26,90,1.8,0.888839118847518,0.576101636438028,2.32,1.91653657098349,0.831185990134807,4,3,2,0
Sal,106,59,9,0.0849056603773585,0.888839118847518,0.576101636438028,0.641509433962264,1.91653657098349,0.831185990134807,1,1,2,0
Sal,60,28,84,1.4,0.888839118847518,0.576101636438028,1.86666666666667,1.91653657098349,0.831185990134807,3,2,2,0
Sal,76,48,48,0.631578947368421,0.888839118847518,0.576101636438028,1.26315789473684,1.91653657098349,0.831185990134807,2,2,2,0
Sal,135,19,45,0.333333333333333,0.888839118847518,0.576101636438028,0.474074074074074,1.91653657098349,0.831185990134807,2,1,2,0
Sal,61,46,29,0.475409836065574,0.888839118847518,0.576101636438028,1.22950819672131,1.91653657098349,0.831185990134807,2,2,2,0
Sal,69,96,30,0.434782608695652,0.888839118847518,0.576101636438028,1.82608695652174,1.91653657098349,0.831185990134807,2,2,2,0
Sebi,11,7,64,5.81818181818182,1.77297646551884,1.12738482277702,6.45454545454545,2.86309297205478,1.51438736750579,4,4,1,0
Sebi,25,41,63,2.52,1.77297646551884,1.12738482277702,4.16,2.86309297205478,1.51438736750579,3,3,1,0
Sebi,34,33,84,2.47058823529412,1.77297646551884,1.12738482277702,3.44117647058824,2.86309297205478,1.51438736750579,3,3,1,0
Sebi,58,43,36,0.620689655172414,1.77297646551884,1.12738482277702,1.36206896551724,2.86309297205478,1.51438736750579,1,2,1,0
Sebi,58,33,73,1.25862068965517,1.77297646551884,1.12738482277702,1.82758620689655,2.86309297205478,1.51438736750579,2,2,1,2
Sebi,105,42,103,0.980952380952381,1.77297646551884,1.12738482277702,1.38095238095238,2.86309297205478,1.51438736750579,2,2,1,0
Sebi,31,21,66,2.12903225806452,1.77297646551884,1.12738482277702,2.80645161290323,2.86309297205478,1.51438736750579,3,2,1,2
Sebi,125,102,141,1.128,1.77297646551884,1.12738482277702,1.944,2.86309297205478,1.51438736750579,2,2,1,0
Sebi,94,55,84,0.893617021276596,1.77297646551884,1.12738482277702,1.47872340425532,2.86309297205478,1.51438736750579,2,2,1,0
Sebi,10,7,30,3,1.77297646551884,1.12738482277702,3.7,2.86309297205478,1.51438736750579,4,3,2,0
Sebi,104,34,124,1.19230769230769,1.77297646551884,1.12738482277702,1.51923076923077,2.86309297205478,1.51438736750579,2,2,2,0
Sebi,35,93,55,1.57142857142857,1.77297646551884,1.12738482277702,4.22857142857143,2.86309297205478,1.51438736750579,2,3,2,0
Sebi,42,88,40,0.952380952380952,1.77297646551884,1.12738482277702,3.04761904761905,2.86309297205478,1.51438736750579,2,3,2,0
Sebi,56,41,85,1.51785714285714,1.77297646551884,1.12738482277702,2.25,2.86309297205478,1.51438736750579,2,2,2,0
Sebi,76,59,86,1.13157894736842,1.77297646551884,1.12738482277702,1.90789473684211,2.86309297205478,1.51438736750579,2,2,2,0
Sebi,131,26,183,1.3969465648855,1.77297646551884,1.12738482277702,1.59541984732824,2.86309297205478,1.51438736750579,2,2,2,0
Sebi,36,166,64,1.77777777777778,1.77297646551884,1.12738482277702,6.38888888888889,2.86309297205478,1.51438736750579,3,4,2,0
Sebi,51,63,82,1.6078431372549,1.77297646551884,1.12738482277702,2.84313725490196,2.86309297205478,1.51438736750579,2,2,2,0
Sebi,32,11,55,1.71875,1.77297646551884,1.12738482277702,2.0625,2.86309297205478,1.51438736750579,2,2,2,0
Smudgethedog,10,7,22,2.2,1.86265236284181,0.854948761234239,2.9,3.12409350961607,1.0669416697148,3,2,1,0
Smudgethedog,19,19,68,3.57894736842105,1.86265236284181,0.854948761234239,4.57894736842105,3.12409350961607,1.0669416697148,4,4,1,0
Smudgethedog,52,49,71,1.36538461538462,1.86265236284181,0.854948761234239,2.30769230769231,3.12409350961607,1.0669416697148,2,2,1,0
Smudgethedog,32,49,42,1.3125,1.86265236284181,0.854948761234239,2.84375,3.12409350961607,1.0669416697148,2,2,1,0
Smudgethedog,24,69,42,1.75,1.86265236284181,0.854948761234239,4.625,3.12409350961607,1.0669416697148,2,4,1,0
Smudgethedog,21,23,29,1.38095238095238,1.86265236284181,0.854948761234239,2.47619047619048,3.12409350961607,1.0669416697148,2,2,1,0
Smudgethedog,46,53,82,1.78260869565217,1.86265236284181,0.854948761234239,2.93478260869565,3.12409350961607,1.0669416697148,2,2,1,0
Smudgethedog,81,69,173,2.1358024691358,1.86265236284181,0.854948761234239,2.98765432098765,3.12409350961607,1.0669416697148,3,2,1,0
Smudgethedog,75,70,200,2.66666666666667,1.86265236284181,0.854948761234239,3.6,3.12409350961607,1.0669416697148,3,3,1,0
Smudgethedog,68,67,35,0.514705882352941,1.86265236284181,0.854948761234239,1.5,3.12409350961607,1.0669416697148,1,1,1,0
Smudgethedog,23,47,36,1.56521739130435,1.86265236284181,0.854948761234239,3.60869565217391,3.12409350961607,1.0669416697148,2,3,1,0
Smudgethedog,34,56,119,3.5,1.86265236284181,0.854948761234239,5.14705882352941,3.12409350961607,1.0669416697148,4,4,1,0
Smudgethedog,31,7,30,0.967741935483871,1.86265236284181,0.854948761234239,1.19354838709677,3.12409350961607,1.0669416697148,1,1,2,0
Smudgethedog,20,40,43,2.15,1.86265236284181,0.854948761234239,4.15,3.12409350961607,1.0669416697148,3,3,2,0
Smudgethedog,38,28,134,3.52631578947368,1.86265236284181,0.854948761234239,4.26315789473684,3.12409350961607,1.0669416697148,4,4,2,0
Smudgethedog,29,56,61,2.10344827586207,1.86265236284181,0.854948761234239,4.03448275862069,3.12409350961607,1.0669416697148,3,3,2,0
Smudgethedog,41,55,18,0.439024390243902,1.86265236284181,0.854948761234239,1.78048780487805,3.12409350961607,1.0669416697148,1,1,2,0
Smudgethedog,37,57,30,0.810810810810811,1.86265236284181,0.854948761234239,2.35135135135135,3.12409350961607,1.0669416697148,1,2,2,0
Smudgethedog,55,42,100,1.81818181818182,1.86265236284181,0.854948761234239,2.58181818181818,3.12409350961607,1.0669416697148,2,2,2,0
Smudgethedog,41,26,99,2.41463414634146,1.86265236284181,0.854948761234239,3.04878048780488,3.12409350961607,1.0669416697148,3,2,2,2
Smudgethedog,99,101,129,1.3030303030303,1.86265236284181,0.854948761234239,2.32323232323232,3.12409350961607,1.0669416697148,2,2,2,0
Smudgethedog,22,27,37,1.68181818181818,1.86265236284181,0.854948761234239,2.90909090909091,3.12409350961607,1.0669416697148,2,2,2,2
Smudgethedog,29,39,51,1.75862068965517,1.86265236284181,0.854948761234239,3.10344827586207,3.12409350961607,1.0669416697148,2,2,2,0
Smudgethedog,32,71,90,2.8125,1.86265236284181,0.854948761234239,5.03125,3.12409350961607,1.0669416697148,4,4,2,0
Smudgethedog,73,58,75,1.02739726027397,1.86265236284181,0.854948761234239,1.82191780821918,3.12409350961607,1.0669416697148,2,1,2,0
Soul,7,7,10,1.42857142857143,1.72939729465288,0.763726083770237,2.42857142857143,4.17147400896482,1.83114725474279,2,2,1,0
Soul,9,19,13,1.44444444444444,1.72939729465288,0.763726083770237,3.55555555555556,4.17147400896482,1.83114725474279,2,2,1,0
Soul,23,26,58,2.52173913043478,1.72939729465288,0.763726083770237,3.65217391304348,4.17147400896482,1.83114725474279,4,2,1,0
Soul,28,22,60,2.14285714285714,1.72939729465288,0.763726083770237,2.92857142857143,4.17147400896482,1.83114725474279,3,2,1,3
Soul,77,92,99,1.28571428571429,1.72939729465288,0.763726083770237,2.48051948051948,4.17147400896482,1.83114725474279,2,2,1,3
Soul,60,93,53,0.883333333333333,1.72939729465288,0.763726083770237,2.43333333333333,4.17147400896482,1.83114725474279,1,2,1,0
Soul,61,137,154,2.52459016393443,1.72939729465288,0.763726083770237,4.77049180327869,4.17147400896482,1.83114725474279,4,3,1,3
Soul,15,52,17,1.13333333333333,1.72939729465288,0.763726083770237,4.6,4.17147400896482,1.83114725474279,2,3,1,3
Soul,61,80,136,2.22950819672131,1.72939729465288,0.763726083770237,3.54098360655738,4.17147400896482,1.83114725474279,3,2,1,0
Soul,19,122,15,0.789473684210526,1.72939729465288,0.763726083770237,7.21052631578947,4.17147400896482,1.83114725474279,1,4,1,0
Soul,7,7,10,1.42857142857143,1.72939729465288,0.763726083770237,2.42857142857143,4.17147400896482,1.83114725474279,2,2,2,0
Soul,24,19,69,2.875,1.72939729465288,0.763726083770237,3.66666666666667,4.17147400896482,1.83114725474279,4,2,2,0
Soul,30,59,35,1.16666666666667,1.72939729465288,0.763726083770237,3.13333333333333,4.17147400896482,1.83114725474279,2,2,2,0
Soul,20,89,43,2.15,1.72939729465288,0.763726083770237,6.6,4.17147400896482,1.83114725474279,3,4,2,0
Soul,23,43,73,3.17391304347826,1.72939729465288,0.763726083770237,5.04347826086957,4.17147400896482,1.83114725474279,4,3,2,0
Soul,76,118,96,1.26315789473684,1.72939729465288,0.763726083770237,2.81578947368421,4.17147400896482,1.83114725474279,2,2,2,0
Soul,37,39,37,1,1.72939729465288,0.763726083770237,2.05405405405405,4.17147400896482,1.83114725474279,2,1,2,0
Soul,21,61,54,2.57142857142857,1.72939729465288,0.763726083770237,5.47619047619048,4.17147400896482,1.83114725474279,4,3,2,0
Soul,45,85,78,1.73333333333333,1.72939729465288,0.763726083770237,3.62222222222222,4.17147400896482,1.83114725474279,3,2,2,0
Soul,15,12,24,1.6,1.72939729465288,0.763726083770237,2.4,4.17147400896482,1.83114725474279,2,2,2,0
Soul,54,186,15,0.277777777777778,1.72939729465288,0.763726083770237,3.72222222222222,4.17147400896482,1.83114725474279,1,2,2,0
Soul,22,66,67,3.04545454545455,1.72939729465288,0.763726083770237,6.04545454545455,4.17147400896482,1.83114725474279,4,4,2,0
Soul,25,98,48,1.92,1.72939729465288,0.763726083770237,5.84,4.17147400896482,1.83114725474279,3,3,2,0
Soul,12,105,11,0.916666666666667,1.72939729465288,0.763726083770237,9.66666666666667,4.17147400896482,1.83114725474279,1,4,2,0
Special,6,7,9,1.5,1.17945773271884,0.664411690035686,2.66666666666667,2.051000302323,0.755959837520541,3,3,1,0
Special,26,19,59,2.26923076923077,1.17945773271884,0.664411690035686,3,2.051000302323,0.755959837520541,4,4,1,0
Special,11,22,10,0.909090909090909,1.17945773271884,0.664411690035686,2.90909090909091,2.051000302323,0.755959837520541,2,4,1,1
Special,19,15,47,2.47368421052632,1.17945773271884,0.664411690035686,3.26315789473684,2.051000302323,0.755959837520541,4,4,1,1
Special,50,25,11,0.22,1.17945773271884,0.664411690035686,0.72,2.051000302323,0.755959837520541,1,1,1,1
Special,76,28,52,0.684210526315789,1.17945773271884,0.664411690035686,1.05263157894737,2.051000302323,0.755959837520541,2,1,1,1
Special,12,10,9,0.75,1.17945773271884,0.664411690035686,1.58333333333333,2.051000302323,0.755959837520541,2,2,1,1
Special,35,31,43,1.22857142857143,1.17945773271884,0.664411690035686,2.11428571428571,2.051000302323,0.755959837520541,3,3,1,1
Special,34,39,58,1.70588235294118,1.17945773271884,0.664411690035686,2.85294117647059,2.051000302323,0.755959837520541,3,4,1,1
Special,82,54,39,0.475609756097561,1.17945773271884,0.664411690035686,1.13414634146341,2.051000302323,0.755959837520541,1,1,1,0
Special,73,19,40,0.547945205479452,1.17945773271884,0.664411690035686,0.808219178082192,2.051000302323,0.755959837520541,2,1,1,1
Special,24,28,33,1.375,1.17945773271884,0.664411690035686,2.54166666666667,2.051000302323,0.755959837520541,3,3,1,1
Special,14,19,15,1.07142857142857,1.17945773271884,0.664411690035686,2.42857142857143,2.051000302323,0.755959837520541,2,3,1,1
Special,37,20,78,2.10810810810811,1.17945773271884,0.664411690035686,2.64864864864865,2.051000302323,0.755959837520541,4,3,1,1
Special,57,50,54,0.947368421052632,1.17945773271884,0.664411690035686,1.82456140350877,2.051000302323,0.755959837520541,2,2,1,0
Special,41,32,68,1.65853658536585,1.17945773271884,0.664411690035686,2.4390243902439,2.051000302323,0.755959837520541,3,3,1,1
Special,11,7,9,0.818181818181818,1.17945773271884,0.664411690035686,1.45454545454545,2.051000302323,0.755959837520541,2,2,2,0
Special,40,19,19,0.475,1.17945773271884,0.664411690035686,0.95,2.051000302323,0.755959837520541,1,1,2,0
Special,25,37,10,0.4,1.17945773271884,0.664411690035686,1.88,2.051000302323,0.755959837520541,1,2,2,0
Special,45,39,44,0.977777777777778,1.17945773271884,0.664411690035686,1.84444444444444,2.051000302323,0.755959837520541,2,2,2,0
Special,57,47,78,1.36842105263158,1.17945773271884,0.664411690035686,2.19298245614035,2.051000302323,0.755959837520541,3,3,2,0
Special,89,55,64,0.719101123595506,1.17945773271884,0.664411690035686,1.33707865168539,2.051000302323,0.755959837520541,2,2,2,0
Special,86,117,16,0.186046511627907,1.17945773271884,0.664411690035686,1.54651162790698,2.051000302323,0.755959837520541,1,2,2,0
Special,37,32,93,2.51351351351351,1.17945773271884,0.664411690035686,3.37837837837838,2.051000302323,0.755959837520541,4,4,2,0
Special,41,35,81,1.97560975609756,1.17945773271884,0.664411690035686,2.82926829268293,2.051000302323,0.755959837520541,4,4,2,0
Special,79,56,125,1.58227848101266,1.17945773271884,0.664411690035686,2.29113924050633,2.051000302323,0.755959837520541,3,3,2,0
Special,105,82,95,0.904761904761905,1.17945773271884,0.664411690035686,1.68571428571429,2.051000302323,0.755959837520541,2,2,2,0
spectr3,9,7,21,2.33333333333333,1.27030332168016,1.52884575749193,3.11111111111111,2.17695637411612,2.0781490824567,3,3,1,0
spectr3,6,22,2,0.333333333333333,1.27030332168016,1.52884575749193,4,2.17695637411612,2.0781490824567,2,3,1,0
spectr3,25,19,27,1.08,1.27030332168016,1.52884575749193,1.84,2.17695637411612,2.0781490824567,2,2,1,1
spectr3,19,14,42,2.21052631578947,1.27030332168016,1.52884575749193,2.94736842105263,2.17695637411612,2.0781490824567,3,3,1,1
spectr3,22,17,16,0.727272727272727,1.27030332168016,1.52884575749193,1.5,2.17695637411612,2.0781490824567,2,2,1,1
spectr3,19,24,20,1.05263157894737,1.27030332168016,1.52884575749193,2.31578947368421,2.17695637411612,2.0781490824567,2,3,1,1
spectr3,24,24,21,0.875,1.27030332168016,1.52884575749193,1.875,2.17695637411612,2.0781490824567,2,2,1,1
spectr3,88,23,33,0.375,1.27030332168016,1.52884575749193,0.636363636363636,2.17695637411612,2.0781490824567,2,2,1,1
spectr3,22,25,33,1.5,1.27030332168016,1.52884575749193,2.63636363636364,2.17695637411612,2.0781490824567,3,3,1,1
spectr3,66,12,28,0.424242424242424,1.27030332168016,1.52884575749193,0.606060606060606,2.17695637411612,2.0781490824567,2,2,1,1
spectr3,29,7,21,0.724137931034483,1.27030332168016,1.52884575749193,0.96551724137931,2.17695637411612,2.0781490824567,2,2,2,0
spectr3,32,33,43,1.34375,1.27030332168016,1.52884575749193,2.375,2.17695637411612,2.0781490824567,3,3,2,0
spectr3,36,14,26,0.722222222222222,1.27030332168016,1.52884575749193,1.11111111111111,2.17695637411612,2.0781490824567,2,2,2,0
spectr3,62,10,31,0.5,1.27030332168016,1.52884575749193,0.661290322580645,2.17695637411612,2.0781490824567,2,2,2,0
spectr3,68,36,135,1.98529411764706,1.27030332168016,1.52884575749193,2.51470588235294,2.17695637411612,2.0781490824567,3,3,2,0
spectr3,186,38,39,0.209677419354839,1.27030332168016,1.52884575749193,0.413978494623656,2.17695637411612,2.0781490824567,2,2,2,0
spectr3,34,45,22,0.647058823529412,1.27030332168016,1.52884575749193,1.97058823529412,2.17695637411612,2.0781490824567,2,2,2,0
spectr3,232,38,76,0.327586206896552,1.27030332168016,1.52884575749193,0.491379310344828,2.17695637411612,2.0781490824567,2,2,2,0
spectr3,50,36,33,0.66,1.27030332168016,1.52884575749193,1.38,2.17695637411612,2.0781490824567,2,2,2,0
spectr3,16,45,118,7.375,1.27030332168016,1.52884575749193,10.1875,2.17695637411612,2.0781490824567,4,4,2,0
StarRider88,10,7,31,3.1,2.27920677645462,1.16882260882946,3.8,3.46702280424154,1.61641017546288,3,3,1,0
StarRider88,25,47,65,2.6,2.27920677645462,1.16882260882946,4.48,3.46702280424154,1.61641017546288,3,3,1,0
StarRider88,29,53,80,2.75862068965517,2.27920677645462,1.16882260882946,4.58620689655172,3.46702280424154,1.61641017546288,3,3,1,0
StarRider88,43,80,46,1.06976744186047,2.27920677645462,1.16882260882946,2.93023255813953,3.46702280424154,1.61641017546288,1,2,1,0
StarRider88,60,101,23,0.383333333333333,2.27920677645462,1.16882260882946,2.06666666666667,3.46702280424154,1.61641017546288,1,2,1,0
StarRider88,48,64,85,1.77083333333333,2.27920677645462,1.16882260882946,3.10416666666667,3.46702280424154,1.61641017546288,2,2,1,0
StarRider88,25,55,91,3.64,2.27920677645462,1.16882260882946,5.84,3.46702280424154,1.61641017546288,4,4,1,0
StarRider88,93,30,139,1.49462365591398,2.27920677645462,1.16882260882946,1.81720430107527,3.46702280424154,1.61641017546288,2,1,1,0
StarRider88,26,72,61,2.34615384615385,2.27920677645462,1.16882260882946,5.11538461538462,3.46702280424154,1.61641017546288,3,4,1,0
StarRider88,131,39,168,1.2824427480916,2.27920677645462,1.16882260882946,1.58015267175573,3.46702280424154,1.61641017546288,2,1,1,0
StarRider88,27,146,45,1.66666666666667,2.27920677645462,1.16882260882946,7.07407407407407,3.46702280424154,1.61641017546288,2,4,1,0
StarRider88,10,11,63,6.3,2.27920677645462,1.16882260882946,7.4,3.46702280424154,1.61641017546288,4,4,1,0
StarRider88,51,7,25,0.490196078431373,2.27920677645462,1.16882260882946,0.627450980392157,3.46702280424154,1.61641017546288,1,1,2,0
StarRider88,58,25,98,1.68965517241379,2.27920677645462,1.16882260882946,2.12068965517241,3.46702280424154,1.61641017546288,2,2,2,0
StarRider88,23,23,64,2.78260869565217,2.27920677645462,1.16882260882946,3.78260869565217,3.46702280424154,1.61641017546288,3,3,2,1
StarRider88,27,3,74,2.74074074074074,2.27920677645462,1.16882260882946,2.85185185185185,3.46702280424154,1.61641017546288,3,2,2,1
StarRider88,36,9,68,1.88888888888889,2.27920677645462,1.16882260882946,2.13888888888889,3.46702280424154,1.61641017546288,2,2,2,1
StarRider88,50,27,146,2.92,2.27920677645462,1.16882260882946,3.46,3.46702280424154,1.61641017546288,3,2,2,1
